Name,ID,Year,Matches,Innings,Not Out,100s,50s,0s,High Score,Runs,Average,StrikeRate,Catch Out,Stumped,High Score Out
Pervez Mir,2825,1975,2,2,1,0,0,0,4,8,8.0,50.0,1,0,No
Pervez Mir,2825,1977,1,1,0,0,0,0,18,18,18.0,64.29,1,0,Yes
"Petersen, A N",3437,2006,2,2,0,0,1,0,80,100,50.0,111.11,0,0,Yes
"Petersen, A N",3437,2008,3,1,0,0,0,0,24,24,24.0,44.44,0,0,Yes
"Petersen, A N",3437,2009,5,5,1,0,3,0,64,218,54.5,91.6,0,0,Yes
"Petersen, A N",3437,2010,4,4,0,0,0,0,16,35,8.75,50.0,2,0,Yes
"Petersen, A N",3437,2012,3,3,0,0,0,0,37,60,20.0,82.19,1,0,Yes
"Petersen, A N",3437,2013,4,4,0,0,0,0,29,67,16.75,78.82,2,0,Yes
"Peterson, R J",3049,2002,6,2,0,0,0,0,11,16,8.0,84.21,0,0,Yes
"Peterson, R J",3049,2003,7,2,0,0,0,0,12,13,6.5,61.9,1,0,Yes
"Peterson, R J",3049,2004,8,4,1,0,0,0,36,62,20.67,62.0,2,0,Yes
"Peterson, R J",3049,2006,9,5,1,0,0,1,22,44,11.0,115.79,3,0,Yes
"Peterson, R J",3049,2007,3,2,2,0,0,0,8,12,0.0,75.0,1,0,No
"Peterson, R J",3049,2010,3,1,0,0,0,0,6,6,6.0,85.71,2,0,Yes
"Peterson, R J",3049,2011,9,7,3,0,0,1,31,78,19.5,105.41,6,0,Yes
"Peterson, R J",3049,2012,13,4,4,0,0,0,31,81,0.0,85.26,9,0,No
"Peterson, R J",3049,2013,17,13,3,0,1,2,68,233,23.3,76.14,3,0,Yes
"Peterson, R J",3049,2014,2,1,0,0,0,0,11,11,11.0,91.67,1,0,Yes
"Petrie, M J",3708,2009,4,2,0,0,0,1,3,3,1.5,16.67,3,1,Yes
"Petrie, R G",2826,1990,8,6,2,0,0,0,21,54,13.5,57.45,1,0,Yes
"Petrie, R G",2826,1991,4,2,1,0,0,1,11,11,11.0,73.33,1,0,No
